0.00972958525252,0.297543503804,0.241887527469,0.257132546941,0.193706836534
0.17339030415,0.254006759252,0.112114369287,0.332917777625,0.127570789686
0.453451219245,0.128305711401,0.0477149341026,0.055705106796,0.314823028455
0.358062406603,0.200501461136,0.143963343989,0.158602328213,0.13887046006
0.155418607987,0.361611225725,0.324837119721,0.0717667210904,0.0863663254766
0.114748583746,0.287791086633,0.262730890648,0.0892514700392,0.245477968934
0.114449966527,0.252965038437,0.193170269374,0.255951865821,0.183462859841
0.190269643756,0.0564596305998,0.185651349737,0.124226481222,0.443392894685
0.287225743153,0.134416593566,0.294029666008,0.226429216681,0.0578987805916
0.395960522365,0.0807909696199,0.217486121458,0.289034997961,0.0167273885974
0.190144166642,0.164636308886,0.297110581997,0.167153518243,0.180955424232
0.0183210854174,0.318632792074,0.270278198133,0.143972510861,0.248795413514
0.103623049736,0.255203507476,0.146464718056,0.392851520362,0.10185720437
0.287705927968,0.32691049791,0.00575832996088,0.0178405254676,0.361784718694
0.323072237487,0.262938704141,0.0581788541562,0.257356121721,0.0984540824941
0.188757934553,0.163606476088,0.0635469083716,0.0197236918012,0.564364989186
